GSM,GSE,Cell Type,In Situ Site,Disease,PubMed ID,Release Date,FRiP,Number of Peaks,Motif Overlap Ratio
GSM7247416,GSE230968,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.236,63483,0.731
GSM7247438,GSE230979,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.294,60898,0.752
GSM7247439,GSE230979,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.272,46912,0.797
GSM7247510,GSE230997,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.093,40770,0.776
GSM7247511,GSE230997,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.089,38564,0.786
GSM7247512,GSE230998,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.158,60443,0.706
GSM7247513,GSE230998,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.15,54042,0.73
GSM7247528,GSE231008,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.179,49375,0.777
GSM7247529,GSE231008,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.177,51295,0.767
GSM7247661,GSE231032,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.182,52393,0.746
GSM7247662,GSE231032,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.185,55144,0.735
GSM7249203,GSE231075,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.169,63005,0.694
GSM7249204,GSE231075,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.161,51698,0.734
GSM7249570,GSE231082,middle_frontal_area_46,Middle frontal area 46,,22955616,4/30/23,0.137,38728,0.842
GSM7249845,GSE231090,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.194,56004,0.72
GSM7249846,GSE231090,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.195,55981,0.722
GSM7249898,GSE231093,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.066,32771,0.761
GSM7249899,GSE231093,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.072,39688,0.72
GSM7251550,GSE231131,heart_right_ventricle,Heart right ventricle,,22955616,4/30/23,0.146,35846,0.899
GSM7251551,GSE231131,heart_right_ventricle,Heart right ventricle,,22955616,4/30/23,0.149,35635,0.898
GSM7253445,GSE231173,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.029,10464,0.908
GSM7253446,GSE231173,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.028,11081,0.909
GSM7253661,GSE231178,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.251,60538,0.729
GSM7253663,GSE231178,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.232,47273,0.777
GSM7253966,GSE231186,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.192,50028,0.805
GSM7253967,GSE231186,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.191,52934,0.792
GSM7254045,GSE231187,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.083,35902,0.853
GSM7254046,GSE231187,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.084,34635,0.864
GSM7254411,GSE231194,heart_right_ventricle,Heart right ventricle,,22955616,4/30/23,0.111,31357,0.891
GSM7254412,GSE231194,heart_right_ventricle,Heart right ventricle,,22955616,4/30/23,0.108,33964,0.879
GSM7256200,GSE231257,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.127,55850,0.69
GSM7256201,GSE231257,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.119,47439,0.725
GSM7256210,GSE231262,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.154,48089,0.769
GSM7256211,GSE231262,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.155,50660,0.756
GSM7256327,GSE231292,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.095,37201,0.782
GSM7256328,GSE231292,HCT-116,Colon,Colon carcinoma,22955616,4/30/23,0.097,42282,0.748
GSM7310686,GSE232490,HaCaT,"Back, skin, epidermis",,,11/20/23,0.494,73266,0.773
GSM7310687,GSE232490,HaCaT,"Back, skin, epidermis",,,11/20/23,0.547,74474,0.758
GSM733636,GSE29611,keratinocytes,"Foreskin, keratinocytes",,22955616,6/2/11,0.282,44484,0.828
GSM733645,GSE29611,Hep-G2,Liver,Hepatoblastoma,22955616,6/2/11,0.352,34582,0.882
GSM733672,GSE29611,H1,Embryonic stem cell,,22955616,6/2/11,0.269,81501,0.755
GSM733695,GSE29611,HMEC,Epithelial,,22955616,6/2/11,0.201,45636,0.83
GSM733716,GSE29611,HUVEC-C,Umbilical vein,,22955616,6/2/11,0.291,34133,0.878
GSM733719,GSE29611,K-562,Pleural effusion,"Chronic myeloid leukemia, Blast phase chronic myelogenous leukemia, BCR-ABL1 positive",22955616,6/2/11,0.276,56842,0.813
GSM733724,GSE29611,HMEC,Epithelial,,22955616,6/2/11,0.148,42021,0.844
GSM733744,GSE29611,HMEC,Epithelial,,22955616,6/2/11,0.228,53757,0.804
GSM733752,GSE29611,GM12878,Peripheral blood,,22955616,6/2/11,0.157,45522,0.846
GSM733762,GSE29611,myoblast,Myoblast,,22955616,6/2/11,0.188,40113,0.842
GSM733765,GSE29611,astrocyte,Astrocyte,,22955616,6/2/11,0.144,40787,0.843
GSM733783,GSE29611,myotube,Myotube,,22955616,6/2/11,0.197,53646,0.807
GSM733784,GSE29611,osteoblast,Osteoblast,,22955616,6/2/11,0.346,62157,0.774
GSM733785,GSE29611,HeLa,"Uterus, cervix",Human papillomavirus-related cervical adenocarcinoma,22955616,6/2/11,0.177,59222,0.796
GSM7462197,GSE234311,HEK-293T,Fetal kidney,,39270011,9/17/24,0.066,30183,0.903
GSM7462198,GSE234311,HEK-293T,Fetal kidney,,39270011,9/17/24,0.019,10484,0.954
GSM7462199,GSE234311,HEK-293T,Fetal kidney,,39270011,9/17/24,0.092,34074,0.888
GSM7462200,GSE234311,HEK-293T,Fetal kidney,,39270011,9/17/24,0.052,27022,0.91
GSM748538,GSE30227,Hep-G2,Liver,Hepatoblastoma,21750106,6/29/11,0.242,42996,0.877
GSM748539,GSE30227,Hep-G2,Liver,Hepatoblastoma,21750106,6/29/11,0.388,53886,0.848
GSM749665,GSE30263,AoAF,Aortic Adventitial Fibroblasts,,22955980;26502339,6/29/11,0.301,46161,0.833
GSM749666,GSE30263,AoAF,Aortic Adventitial Fibroblasts,,22955980;26502339,6/29/11,0.273,41688,0.822
GSM749667,GSE30263,SK-N-SH,Metastatic; Bone marrow,Neuroblastoma,22955980;26502339,6/29/11,0.405,51864,0.812
GSM749668,GSE30263,HEK-293,Fetal kidney,,22955980;26502339,6/29/11,0.404,69244,0.772
GSM749670,GSE30263,GM12875,Peripheral blood,,22955980;26502339,6/29/11,0.158,30280,0.865
GSM749673,GSE30263,retinal_pigment_epithelial,Retinal pigment epithelial,,22955980;26502339,6/29/11,0.212,55236,0.822
GSM749674,GSE30263,HUVEC-C,Umbilical vein,,22955980;26502339,6/29/11,0.463,48234,0.817
GSM749675,GSE30263,HMF,Fibroblast,,22955980;26502339,6/29/11,0.296,50766,0.821
GSM749676,GSE30263,GM12864,Peripheral blood,,22955980;26502339,6/29/11,0.287,45490,0.835
GSM749677,GSE30263,BJ,"Foreskin, skin",,22955980;26502339,6/29/11,0.367,53130,0.792
GSM749678,GSE30263,1205A,Peripheral blood,,22955980;26502339,6/29/11,0.166,47052,0.821
GSM749679,GSE30263,WERI-Rb-1,"Eye, globe",Retinoblastoma,22955980;26502339,6/29/11,0.202,49407,0.838
GSM749680,GSE30263,AG09309,"Toe, skin",,22955980;26502339,6/29/11,0.161,24117,0.922
GSM749681,GSE30263,HPAF,Metastatic; Ascites,Pancreatic ductal adenocarcinoma,22955980;26502339,6/29/11,0.286,59400,0.781
GSM749683,GSE30263,Hep-G2,Liver,Hepatoblastoma,22955980;26502339,6/29/11,0.205,43111,0.873
GSM749684,GSE30263,HMEC,Epithelial,,22955980;26502339,6/29/11,0.437,45527,0.834
GSM749686,GSE30263,GM12873,Peripheral blood,,22955980;26502339,6/29/11,0.248,41024,0.834
GSM749687,GSE30263,HEK-293,Fetal kidney,,22955980;26502339,6/29/11,0.279,41608,0.853
GSM749688,GSE30263,HL-60,Peripheral blood,"Adult acute myeloid leukemia, Acute myeloid leukemia",22955980;26502339,6/29/11,0.145,34074,0.888
GSM749689,GSE30263,Caco-2,Colon,Colon adenocarcinoma,22955980;26502339,6/29/11,0.135,43534,0.852
GSM749690,GSE30263,K-562,Pleural effusion,"Chronic myeloid leukemia, Blast phase chronic myelogenous leukemia, BCR-ABL1 positive",22955980;26502339,6/29/11,0.231,48127,0.841
GSM749692,GSE30263,GM12872,Peripheral blood,,22955980;26502339,6/29/11,0.15,37982,0.865
GSM749693,GSE30263,SK-N-SH,Metastatic; Bone marrow,Neuroblastoma,22955980;26502339,6/29/11,0.407,53589,0.811
GSM749694,GSE30263,GM12872,Peripheral blood,,22955980;26502339,6/29/11,0.263,42938,0.845
GSM749695,GSE30263,1205A,Peripheral blood,,22955980;26502339,6/29/11,0.425,52940,0.794
GSM749696,GSE30263,astrocyte,Astrocyte,,22955980;26502339,6/29/11,0.24,46898,0.847
GSM749699,GSE30263,HPF,Lung,Pulmonary Fibroblasts isolated from lung tissue,22955980;26502339,6/29/11,0.198,46283,0.823
GSM749704,GSE30263,GM12878,Peripheral blood,,22955980;26502339,6/29/11,0.219,33645,0.88
GSM749705,GSE30263,GM06990,Peripheral blood,,22955980;26502339,6/29/11,0.26,48401,0.842
GSM749706,GSE30263,GM12878,Peripheral blood,,22955980;26502339,6/29/11,0.21,44281,0.849
GSM749707,GSE30263,keratinocytes,"Foreskin, keratinocytes",,22955980;26502339,6/29/11,0.435,54606,0.789
GSM749708,GSE30263,GM06990,Peripheral blood,,22955980;26502339,6/29/11,0.275,44815,0.855
GSM749710,GSE30263,HBMEC,Urinary bladder,HBMEC,22955980;26502339,6/29/11,0.195,46770,0.84
GSM749711,GSE30263,GM12801,Peripheral blood,,22955980;26502339,6/29/11,0.07,19525,0.934
GSM749712,GSE30263,HEEpiC,Esophagus,,22955980;26502339,6/29/11,0.223,49335,0.808
GSM749714,GSE30263,AG10803,"Abdomen, skin",,22955980;26502339,6/29/11,0.171,44862,0.821
GSM749715,GSE30263,Hep-G2,Liver,Hepatoblastoma,22955980;26502339,6/29/11,0.318,66106,0.769
GSM749717,GSE30263,HPF,Lung,Pulmonary Fibroblasts isolated from lung tissue,22955980;26502339,6/29/11,0.148,42555,0.844
GSM749723,GSE30263,AG09319,"Oral cavity, gingiva",,22955980;26502339,6/29/11,0.207,46717,0.835
GSM749725,GSE30263,GM12865,Peripheral blood,,22955980;26502339,6/29/11,0.307,42809,0.852
GSM749726,GSE30263,HEEpiC,Esophagus,,22955980;26502339,6/29/11,0.21,38269,0.853
GSM749727,GSE30263,retinal_pigment_epithelial,Retinal pigment epithelial,,22955980;26502339,6/29/11,0.381,51638,0.826
GSM749728,GSE30263,AG09319,"Oral cavity, gingiva",,22955980;26502339,6/29/11,0.289,53015,0.811
GSM749729,GSE30263,HeLa,"Uterus, cervix",Human papillomavirus-related cervical adenocarcinoma,22955980;26502339,6/29/11,0.256,36748,0.87
GSM749730,GSE30263,GM12873,Peripheral blood,,22955980;26502339,6/29/11,0.332,46755,0.832
GSM749732,GSE30263,AoAF,Aortic Adventitial Fibroblasts,,22955980;26502339,6/29/11,0.248,53006,0.797
GSM749733,GSE30263,K-562,Pleural effusion,"Chronic myeloid leukemia, Blast phase chronic myelogenous leukemia, BCR-ABL1 positive",22955980;26502339,6/29/11,0.208,37818,0.853
GSM749735,GSE30263,HMEC,Epithelial,,22955980;26502339,6/29/11,0.433,66827,0.757
GSM749736,GSE30263,AoAF,Aortic Adventitial Fibroblasts,,22955980;26502339,6/29/11,0.215,28665,0.883
GSM749737,GSE30263,retinal_pigment_epithelial,Retinal pigment epithelial,,22955980;26502339,6/29/11,0.317,49782,0.824
GSM749739,GSE30263,HeLa,"Uterus, cervix",Human papillomavirus-related cervical adenocarcinoma,22955980;26502339,6/29/11,0.301,51641,0.829
GSM749740,GSE30263,GM12865,Peripheral blood,,22955980;26502339,6/29/11,0.244,39995,0.819
GSM749741,GSE30263,GM12874,Peripheral blood,,22955980;26502339,6/29/11,0.271,44849,0.842
GSM749743,GSE30263,HBMEC,Urinary bladder,HBMEC,22955980;26502339,6/29/11,0.367,71337,0.748
GSM749745,GSE30263,HMEC,Epithelial,,22955980;26502339,6/29/11,0.238,55801,0.8
GSM749747,GSE30263,keratinocytes,"Foreskin, keratinocytes",,22955980;26502339,6/29/11,0.274,48105,0.807
GSM749748,GSE30263,Caco-2,Colon,Colon adenocarcinoma,22955980;26502339,6/29/11,0.222,48915,0.833
GSM749749,GSE30263,HUVEC-C,Umbilical vein,,22955980;26502339,6/29/11,0.405,41087,0.853
GSM749750,GSE30263,AG09309,"Toe, skin",,22955980;26502339,6/29/11,0.274,45014,0.846
GSM749751,GSE30263,HPAF,Metastatic; Ascites,Pancreatic ductal adenocarcinoma,22955980;26502339,6/29/11,0.223,55258,0.795
GSM749752,GSE30263,BJ,"Foreskin, skin",,22955980;26502339,6/29/11,0.305,42434,0.84
GSM749753,GSE30263,HMEC,Epithelial,,22955980;26502339,6/29/11,0.366,60206,0.789
GSM749757,GSE30263,GM12874,Peripheral blood,,22955980;26502339,6/29/11,0.277,40447,0.841
GSM749759,GSE30263,AG10803,"Abdomen, skin",,22955980;26502339,6/29/11,0.197,49141,0.798
GSM749762,GSE30263,GM12864,Peripheral blood,,22955980;26502339,6/29/11,0.201,39150,0.855
GSM749764,GSE30263,GM12875,Peripheral blood,,22955980;26502339,6/29/11,0.279,47335,0.833
GSM749768,GSE30263,WERI-Rb-1,"Eye, globe",Retinoblastoma,22955980;26502339,6/29/11,0.374,69396,0.795
GSM749769,GSE30263,AG04450,Fetal lung,,22955980;26502339,6/29/11,0.187,45913,0.825
GSM749779,GSE30263,HMEC,Epithelial,,22955980;26502339,6/29/11,0.454,50898,0.821
GSM7519251,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.33,62126,0.802
GSM7519252,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.345,61329,0.807
GSM7519253,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.365,70847,0.779
GSM7519254,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.302,51889,0.833
GSM7519255,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.316,54092,0.83
GSM7519256,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.362,71670,0.781
GSM7519257,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.305,58490,0.813
GSM7519258,GSE236176,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38377146,7/2/23,0.331,63751,0.8
GSM7528022,GSE236328,K-562,Pleural effusion,"Chronic myeloid leukemia, Blast phase chronic myelogenous leukemia, BCR-ABL1 positive",38102116,10/31/23,0.065,13870,0.927
GSM7528024,GSE236328,K-562,Pleural effusion,"Chronic myeloid leukemia, Blast phase chronic myelogenous leukemia, BCR-ABL1 positive",38102116,10/31/23,0.124,19074,0.888
GSM7594702,GSE210480,RPE,"Eye, retina, retinal pigment epithelium",,,8/2/24,0.031,16297,0.926
GSM7622305,GSE165049,MOLM-13,Peripheral blood,"Adult acute myeloid leukemia, Myelodysplastic syndrome, Acute myeloid leukemia",,2/18/22,0.032,25464,0.917
GSM7688216,GSE220103,cortical_neuron,Cortical neuron,,38991604,7/10/24,0.118,37656,0.855
GSM7730728,GSE210817,HEK-293T,Fetal kidney,,38062010,10/31/23,0.066,23281,0.928
GSM7730729,GSE210817,HEK-293T,Fetal kidney,,38062010,10/31/23,0.072,28140,0.913
GSM7745662,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.516,76321,0.739
GSM7745663,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.503,76165,0.738
GSM7745664,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.491,76359,0.739
GSM7745665,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.347,63437,0.778
GSM7745666,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.524,88015,0.709
GSM7745667,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.5,73864,0.746
GSM7745668,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.547,90071,0.707
GSM7745669,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.502,76370,0.738
GSM7745670,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.505,81054,0.725
GSM7745671,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.512,80242,0.725
GSM7745702,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.478,73253,0.745
GSM7745703,GSE241927,GIST-T1,Metastatic; Pleural effusion,Gastrointestinal stromal tumor,,3/6/24,0.499,97507,0.686
GSM782156,GSE31485,BJAB,Groin,Burkitt lymphoma,21964334,10/6/11,0.029,19362,0.939
GSM782158,GSE31485,BL-41,B-cell,Burkitt lymphoma,21964334,10/6/11,0.031,21886,0.933
GSM7825097,GSE244729,Myometrium,Myometrium,,,10/10/24,0.155,44965,0.747
GSM7825100,GSE244729,Myometrium,Myometrium,,,10/10/24,0.176,46610,0.714
GSM7825103,GSE244729,Myometrium,Myometrium,,,10/10/24,0.242,48206,0.726
GSM7832115,GSE244929,erythroid,Erythroid,,,10/13/23,0.122,36566,0.88
GSM7832116,GSE244929,erythroid,Erythroid,,,10/13/23,0.077,28201,0.893
GSM7832117,GSE244929,erythroid,Erythroid,,,10/13/23,0.035,24667,0.925
GSM7881206,GSE246939,Jurkat,Peripheral blood,"Childhood T acute lymphoblastic leukemia, Precursor T-cell acute lymphoblastic leukemia",39905017,1/7/25,0.22,54982,0.775
GSM7881207,GSE246939,Jurkat,Peripheral blood,"Childhood T acute lymphoblastic leukemia, Precursor T-cell acute lymphoblastic leukemia",39905017,1/7/25,0.158,49358,0.792
GSM7889816,GSE247428,iPSC,Induced pluripotent stem,,,11/24/23,0.016,10540,0.898
GSM7900628,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.047,31015,0.919
GSM7900629,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.039,31133,0.918
GSM7900632,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.152,57096,0.806
GSM7900634,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.143,61122,0.785
GSM7900635,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.139,59146,0.791
GSM7900642,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.061,34516,0.905
GSM7900643,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.081,35921,0.903
GSM7900650,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.04,25380,0.775
GSM7900651,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.238,55116,0.737
GSM7900652,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.017,18224,0.943
GSM7900653,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.158,59851,0.79
GSM7900654,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.131,56095,0.805
GSM7900655,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.18,67202,0.768
GSM7900656,GSE247777,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,38565950,11/19/23,0.182,68501,0.764
GSM7900752,GSE246939,Jurkat,Peripheral blood,"Childhood T acute lymphoblastic leukemia, Precursor T-cell acute lymphoblastic leukemia",39905017,1/7/25,0.318,68158,0.709
GSM7900753,GSE246939,Jurkat,Peripheral blood,"Childhood T acute lymphoblastic leukemia, Precursor T-cell acute lymphoblastic leukemia",39905017,1/7/25,0.35,77234,0.676
GSM803333,GSE32465,SK-N-SH,Metastatic; Bone marrow,Neuroblastoma,24076218,9/29/11,0.212,53410,0.826
GSM803348,GSE32465,T-47D,Metastatic; Pleural effusion,Invasive breast carcinoma of no special type,24076218,9/29/11,0.064,35923,0.87
GSM803419,GSE32465,H1,Embryonic stem cell,,24076218,9/29/11,0.134,98456,0.648
GSM803453,GSE32465,A-549,Lung,Lung adenocarcinoma,24076218,9/29/11,0.163,46498,0.862
GSM803456,GSE32465,A-549,Lung,Lung adenocarcinoma,24076218,9/29/11,0.136,42023,0.881
GSM803486,GSE32465,Hep-G2,Liver,Hepatoblastoma,24076218,9/29/11,0.18,72741,0.798
GSM8056991,GSE254736,HS68,"Foreskin, skin",Canavan disease,,12/6/24,0.114,44629,0.842
GSM8056992,GSE254736,HS68,"Foreskin, skin",Canavan disease,,12/6/24,0.109,45828,0.837
GSM8056993,GSE254736,HS68,"Foreskin, skin",Canavan disease,,12/6/24,0.106,40708,0.87
GSM8056994,GSE254736,HS68,"Foreskin, skin",Canavan disease,,12/6/24,0.087,36279,0.883
GSM808752,GSE32883,MCF-7,Breast,Invasive breast carcinoma of no special type,22090374,10/18/11,0.335,78221,0.672
GSM808753,GSE32883,MCF-7,Breast,Invasive breast carcinoma of no special type,22090374,10/18/11,0.33,77896,0.696
GSM808759,GSE32883,FB8470,Fibroblasts,Normal child fibroblasts,22090374,10/18/11,0.292,44750,0.791
GSM808760,GSE32883,FB8470,Fibroblasts,Normal child fibroblasts,22090374,10/18/11,0.341,42650,0.812
GSM808764,GSE32883,FB0167P,Fibroblasts,Progeria fibroblast,22090374,10/18/11,0.187,45601,0.792
GSM808765,GSE32883,FB0167P,Fibroblasts,Progeria fibroblast,22090374,10/18/11,0.177,44309,0.833
GSM808771,GSE32883,D-54MG,Brain,Glioblastoma,22090374,10/18/11,0.295,64604,0.78
GSM808772,GSE32883,D-54MG,Brain,Glioblastoma,22090374,10/18/11,0.241,66493,0.773
GSM8116165,GSE240589,IMR32,Metastatic; Abdomen,Neuroblastoma,39174852,8/28/24,0.24,62126,0.736
GSM8116166,GSE240589,IMR32,Metastatic; Abdomen,Neuroblastoma,39174852,8/28/24,0.284,69845,0.719
GSM8152452,GSE216843,MCF-7,Breast,Invasive breast carcinoma of no special type,,12/31/24,0.173,22515,0.92
GSM8152453,GSE216843,MCF-7,Breast,Invasive breast carcinoma of no special type,,12/31/24,0.166,17425,0.927
GSM8152454,GSE216843,MCF-7,Breast,Invasive breast carcinoma of no special type,,12/31/24,0.183,23748,0.914
GSM8152455,GSE216843,MCF-7,Breast,Invasive breast carcinoma of no special type,,12/31/24,0.189,25779,0.91
GSM8154725,GSE261931,FT246,Fallopian tube,,,3/26/24,0.163,35421,0.881
GSM8154727,GSE261931,FT33,Fallopian tube,,,3/26/24,0.128,31111,0.901
GSM8154729,GSE261931,FT282,Fallopian tube,,,3/26/24,0.166,35515,0.887
GSM8154730,GSE261931,FT282,Fallopian tube,,,3/26/24,0.178,37086,0.884
GSM8154735,GSE261931,IOSE11,"Ovary, surface epithelium",,,3/26/24,0.058,18863,0.937
